,blockNumber,erc20CoinTotalSupply,globalDebt,marketPriceEth,marketPriceUsd,redemptionPrice,timestamp,redemptionPriceActual,redemptionRateActual
144,11900135,21418500.09666933,21435625.378588244,0.0018257241396427012,3.5916120670613054,"{'block': '11899908', 'id': '0xe4997dc4be8027212beb4e27a19d1a23ac0e86c67b5b32764bfb10a7aef15b7b-216', 'redemptionRate': '0.999999989692640096232744623', 'value': '3.128911300618501555772133028'}",1613908851,3.1289113006185016,0.9999999896926401
145,11900419,21642500.096263837,21659675.63328762,0.0018148137741574324,3.5670751648553707,"{'block': '11900224', 'id': '0x428c6db7205b0158039d8ce1cae5b35e2ed4d2c7f2687d749b03d441367f4ec8-218', 'redemptionRate': '0.999999988846074300054929213', 'value': '3.128778720326805653300473405'}",1613912545,3.128778720326806,0.9999999888460743
146,11900676,21842121.057174873,21859341.091076445,0.0018035991121527649,3.518542499974863,"{'block': '11900452', 'id': '0xd3d7b2b8c76af0b84e4f0ba2a46719c9c1a0fd447601436353c0300807b868c5-175', 'redemptionRate': '0.999999988846074300054929213', 'value': '3.128674236963693953469494274'}",1613916018,3.1286742369636937,0.9999999888460743
147,11900996,22609009.053838387,22626283.321069814,0.0017799575117352212,3.4897685502675153,"{'block': '11900755', 'id': '0x552e3003136e3cd3e09cbe5e3712303bca0a136f4792de7b93267c249b8a45af-89', 'redemptionRate': '0.999999988846074300054929213', 'value': '3.128527533414539037685551862'}",1613919999,3.128527533414539,0.9999999888460743
148,11901231,23047509.053838387,23074833.843674142,0.0017503109840953553,3.4312440281631926,"{'block': '11901097', 'id': '0xa76b494f7ab6e546382d95ed9eb974d0dfbe7c9bd573c4e079e765763b74190b-168', 'redemptionRate': '0.999999988846074300054929213', 'value': '3.128382232493729919696729003'}",1613923240,3.12838223249373,0.9999999888460743
149,11901534,23676727.181364544,23705007.420833305,0.0017312123180433898,3.3807067641021695,"{'block': '11901373', 'id': '0x06067a348156c3c70641aee2df2e8fff4ece5d80b40003f3e2933f430a8eec6d-195', 'redemptionRate': '0.999999987753807055884603388', 'value': '3.128254489108147227686478196'}",1613927134,3.1282544891081474,0.999999987753807
150,11901816,24402328.02617022,24430663.224635523,0.0017478165794800194,3.4273208499494157,"{'block': '11901557', 'id': '0xb3f493b5751fb9545203305ee6fb9a40c7b02df862a0aa90a3b522007db37b04-141', 'redemptionRate': '0.999999987753807055884603388', 'value': '3.128163735910153918539476949'}",1613930739,3.128163735910154,0.999999987753807
151,11902080,24864389.305852383,24893690.52550681,0.0017397757667279247,3.400887572163246,"{'block': '11901869', 'id': '0x4f71e3bbda191c2908438f18d0e5ec7665aa700491e43f8557700e5b08664682-305', 'redemptionRate': '0.999999987753807055884603388', 'value': '3.128011005256403542738385616'}",1613934028,3.1280110052564036,0.999999987753807
152,11902344,24895144.034248985,24924501.230169047,0.0017389835722991462,3.425303782806417,"{'block': '11902120', 'id': '0x54abec2079c7da64c57b8fba22931f8ef29954dc5a0c3e7ff79ea594f4013673-199', 'redemptionRate': '0.999999987753807055884603388', 'value': '3.127887278591724319705563425'}",1613937761,3.127887278591724,0.999999987753807
153,11902664,24987261.516081665,25016678.023801256,0.0017247030745903803,3.3731263866960353,"{'block': '11902531', 'id': '0x87a1080c77e0841ff3c836f0606dae76e49db531a2b8d8b7827fe60025233e1f-138', 'redemptionRate': '0.999999986988153253586358853', 'value': '3.127680899615714258322702649'}",1613941659,3.127680899615714,0.9999999869881533
154,11903008,25100662.516081665,25130140.04673456,0.0017231448681769583,3.334801269765842,"{'block': '11902968', 'id': '0xf239a09206d7d0309b4b6a2eab86d9ac89acf30f7716fd735c5e88aec0b072ff-224', 'redemptionRate': '0.999999986988153253586358853', 'value': '3.127460615027776881748890415'}",1613946081,3.127460615027777,0.9999999869881533
155,11903192,25159336.316081665,25188861.24583421,0.0017224039550634133,3.3119380816102773,"{'block': '11902968', 'id': '0xf239a09206d7d0309b4b6a2eab86d9ac89acf30f7716fd735c5e88aec0b072ff-224', 'redemptionRate': '0.999999986988153253586358853', 'value': '3.127460615027776881748890415'}",1613948422,3.127460615027777,0.9999999869881533
156,11903514,25574115.79260339,25603708.725056805,0.0016707429780445046,3.2357957233431027,"{'block': '11903239', 'id': '0xa89e980716d3caec34e56f0b27fd44776061dd60ea473e1127b161f695648436-169', 'redemptionRate': '0.999999986988153253586358853', 'value': '3.127314241996737855836828514'}",1613952493,3.127314241996738,0.9999999869881533
157,11903832,25626963.236113228,25656596.401897818,0.0016945719820674224,3.248614977724255,"{'block': '11903796', 'id': '0x435bd553152d1a49051cadffc6c3b82c0394bc707e686fd45ddd1cd0fa5af4c5-141', 'redemptionRate': '0.999999987495020427159262998', 'value': '3.127023542118327615082112138'}",1613956629,3.1270235421183274,0.9999999874950204
158,11904041,25623692.956865326,25653393.149744127,0.0017041242185787454,3.262720078030321,"{'block': '11903796', 'id': '0x435bd553152d1a49051cadffc6c3b82c0394bc707e686fd45ddd1cd0fa5af4c5-141', 'redemptionRate': '0.999999987495020427159262998', 'value': '3.127023542118327615082112138'}",1613959608,3.1270235421183274,0.9999999874950204
159,11904319,25716020.955670234,25745775.903536584,0.0017055783893270351,3.25029312240773,"{'block': '11904054', 'id': '0xcf42c232e90e6af14955442cf40308ad6393fdfa2434cb575457963aed607d3c-117', 'redemptionRate': '0.999999987495020427159262998', 'value': '3.126882968678202936424027028'}",1613963291,3.126882968678203,0.9999999874950204
160,11904570,26052320.51039991,26082132.467904586,0.001702611836378761,3.2446398104841205,"{'block': '11904328', 'id': '0xccdfc805cc134d2333cebaf54ffb5e23cc006e7647c6b1222c54f4c1f5edf6d8-149', 'redemptionRate': '0.999999987495020427159262998', 'value': '3.126741424061371858421216505'}",1613966685,3.126741424061372,0.9999999874950204
161,11904848,26753125.662969496,26783915.29843358,0.0017115700492897148,3.1817060274266225,"{'block': '11904838', 'id': '0x1ead43d3f1cac20bb05ecc0a0dbe8c99437dc5b879c69d38f0c6260ee82684c1-51', 'redemptionRate': '0.999999991650396623107845938', 'value': '3.126483649456518703436671715'}",1613970124,3.1264836494565187,0.9999999916503967
162,11905179,26279848.979932573,26310704.42204446,0.0017211363455954924,3.1994891982812845,"{'block': '11905160', 'id': '0xa86558f8e7f183618e2d6c6cdaccdda726f569f40ddac4c957e836f2dfea8742-237', 'redemptionRate': '0.999999991650396623107845938', 'value': '3.126372444566463895844489403'}",1613974525,3.126372444566464,0.9999999916503967
163,11905405,26282649.979932573,26313559.670842495,0.0017182804410463086,3.240308966817309,"{'block': '11905160', 'id': '0xa86558f8e7f183618e2d6c6cdaccdda726f569f40ddac4c957e836f2dfea8742-237', 'redemptionRate': '0.999999991650396623107845938', 'value': '3.126372444566463895844489403'}",1613977653,3.126372444566464,0.9999999916503967
164,11905718,26327536.84456714,26358514.185479186,0.0017193255069008959,3.2227765507742308,"{'block': '11905673', 'id': '0x5d11297cd904a5d750719987fc0a0fbae3ef1b22d251ab68d82cd3f7146128d0-34', 'redemptionRate': '0.999999991650396623107845938', 'value': '3.126186250492945481498809956'}",1613981956,3.1261862504929456,0.9999999916503967
165,11905931,26389839.14911372,26420870.319202825,0.0017279777115743694,3.2539371807256483,"{'block': '11905673', 'id': '0x5d11297cd904a5d750719987fc0a0fbae3ef1b22d251ab68d82cd3f7146128d0-34', 'redemptionRate': '0.999999991650396623107845938', 'value': '3.126186250492945481498809956'}",1613984992,3.1261862504929456,0.9999999916503967
166,11906169,26402439.14911372,26433522.830280915,0.0017366630266315976,3.2387000869920506,"{'block': '11905931', 'id': '0x88d97eb59045e6b65764a6d6628303ccdf25e116aaa08fda889e01ac622c2258-209', 'redemptionRate': '0.999999994465089389908406411', 'value': '3.126092152701684124258431079'}",1613988308,3.126092152701684,0.9999999944650894
167,11906465,26395077.61316943,26426226.953718416,0.00175726999736462,3.169789775011981,"{'block': '11906462', 'id': '0x8534e8b8c0fdb2f7754c64375c4728180155b147b4f1a7d3d1bf4e6a838ecd21-178', 'redemptionRate': '0.999999994465089389908406411', 'value': '3.12596762807698798598483437'}",1613992201,3.125967628076988,0.9999999944650894
168,11906878,26145185.458750997,26176509.69808798,0.0017790772579532083,3.170486812632123,"{'block': '11906462', 'id': '0x8534e8b8c0fdb2f7754c64375c4728180155b147b4f1a7d3d1bf4e6a838ecd21-178', 'redemptionRate': '0.999999994465089389908406411', 'value': '3.12596762807698798598483437'}",1613997539,3.125967628076988,0.9999999944650894
169,11907069,26118213.573587935,26150987.575133827,0.0017837129954616981,3.176351690740577,"{'block': '11907042', 'id': '0xfe61a8930b194dbebc49cbe719ec9a5f111f682bbdfd30e7db3626d9aa733f3b-216', 'redemptionRate': '0.999999994465089389908406411', 'value': '3.125839232932262572579093352'}",1613999993,3.1258392329322624,0.9999999944650894
170,11907394,24776055.9896487,24809443.9134095,0.001879660670539315,3.0614058587924085,"{'block': '11907069', 'id': '0x4f5913121feac91c2ca27f5051c9aca3dde33518e000d0fdb3975a4d33407d57-235', 'redemptionRate': '0.99999997822204418449262876', 'value': '3.125832606564065948602981409'}",1614004129,3.125832606564066,0.9999999782220442
171,11907684,24453961.874410834,24487505.959113795,0.0018773146903235313,3.2271082637503783,"{'block': '11907644', 'id': '0xe718880c1bf633b8e4ab08c8ce7b2080c146eb3a09c8cf949d988ce86410c6cd-268', 'redemptionRate': '0.99999997822204418449262876', 'value': '3.125303714428806136629406457'}",1614008272,3.125303714428806,0.9999999782220442
172,11907778,24500961.874410834,24533830.228319015,0.0018687560596881917,3.212395958034105,"{'block': '11907644', 'id': '0xe718880c1bf633b8e4ab08c8ce7b2080c146eb3a09c8cf949d988ce86410c6cd-268', 'redemptionRate': '0.99999997822204418449262876', 'value': '3.125303714428806136629406457'}",1614009609,3.125303714428806,0.9999999782220442
173,11908112,24533421.044765327,24582191.788449656,0.0018532869273223814,3.255771940270056,"{'block': '11908111', 'id': '0xef2ac24b5d62ad3c9e973ef6a6b1a65f943908eafa245dc7ca2518e7014d6d12-212', 'redemptionRate': '0.99999997822204418449262876', 'value': '3.124894343939445303227352656'}",1614013793,3.124894343939445,0.9999999782220442
174,11908482,25596668.184260987,25647453.436189592,0.0018850172182054738,3.2503564042402804,"{'block': '11908466', 'id': '0x74f1bc14f8ab7c80bbb9923e6dde046fa62be365dafb4515c2dd85205e369789-208', 'redemptionRate': '0.999999984727462128873584284', 'value': '3.12464710056671103315590441'}",1614018618,3.124647100566711,0.9999999847274621
175,11908599,25580668.184260987,25631491.030529246,0.0018845503319030216,3.2240887078196896,"{'block': '11908466', 'id': '0x74f1bc14f8ab7c80bbb9923e6dde046fa62be365dafb4515c2dd85205e369789-208', 'redemptionRate': '0.999999984727462128873584284', 'value': '3.12464710056671103315590441'}",1614020400,3.124647100566711,0.9999999847274621
176,11908934,26927364.41923884,26978256.21974826,0.0018246000628016688,3.165453641307668,"{'block': '11908916', 'id': '0xfc16a0cebe4d77388732f3f3410a908b3fcd5aeeadb59b007fd5f2c13daf07c4-206', 'redemptionRate': '0.999999984727462128873584284', 'value': '3.124349811063868059261345323'}",1614024875,3.124349811063868,0.9999999847274621
177,11909147,26980864.41923884,27031820.74062067,0.0018143317613793359,3.222797507738114,"{'block': '11908916', 'id': '0xfc16a0cebe4d77388732f3f3410a908b3fcd5aeeadb59b007fd5f2c13daf07c4-206', 'redemptionRate': '0.999999984727462128873584284', 'value': '3.124349811063868059261345323'}",1614027652,3.124349811063868,0.9999999847274621
178,11909455,27142410.55908044,27193433.16091478,0.0018112350832940344,3.250518572167884,"{'block': '11909324', 'id': '0x7a05c4d3b12aba8597e2537a112edaf93e30aaea06cac45e04e9ec3b51dd85e9-266', 'redemptionRate': '0.999999972973751165788159033', 'value': '3.12409062442274310344894062'}",1614031736,3.124090624422743,0.9999999729737512
179,11909741,27139584.306828044,27190655.86231262,0.0018115000503429633,3.2268605200600913,"{'block': '11909498', 'id': '0x8677d8fb53100931dd06edfe45a402652a95228634b6f8a33d1a8f55deea1e02-152', 'redemptionRate': '0.999999972973751165788159033', 'value': '3.123898462072770332981577159'}",1614035255,3.1238984620727703,0.9999999729737512
180,11910081,27393454.306828044,27444624.340415776,0.0018167505562523927,3.2390509973343025,"{'block': '11910022', 'id': '0x712b34319fe7087d904798112c57fa6496831847b65f677599d061f6fea88fcd-189', 'redemptionRate': '0.999999972973751165788159033', 'value': '3.123324747114135661363143037'}",1614040065,3.1233247471141357,0.9999999729737512
181,11910222,27512954.306828044,27564155.26717943,0.0018148243557243142,3.2356168100045855,"{'block': '11910022', 'id': '0x712b34319fe7087d904798112c57fa6496831847b65f677599d061f6fea88fcd-189', 'redemptionRate': '0.999999972973751165788159033', 'value': '3.123324747114135661363143037'}",1614042225,3.1233247471141357,0.9999999729737512
182,11910678,27688538.72210065,27739809.95138332,0.0018564991728730633,3.2175994295999804,"{'block': '11910516', 'id': '0xc2a9a7ed43f5787fa81e65ecb5e4c49f1e176f6526cffa40c0e1efe55f40896d-159', 'redemptionRate': '0.999999977923143309219456048', 'value': '3.12274465795452167766705036'}",1614048342,3.1227446579545215,0.9999999779231433
183,11910821,27771427.343440004,27822763.74313449,0.001873295058465155,3.1371651465107955,"{'block': '11910793', 'id': '0x2a2cfc865bcb3fcb5d61f41f0d108badc941987d9a3246bc08eb660ab12ba47c-115', 'redemptionRate': '0.999999977923143309219456048', 'value': '3.122497309642339989054058018'}",1614050156,3.12249730964234,0.9999999779231433
184,11911052,27758690.90706244,27810058.145282663,0.00187811419426319,3.149166981127164,"{'block': '11910793', 'id': '0x2a2cfc865bcb3fcb5d61f41f0d108badc941987d9a3246bc08eb660ab12ba47c-115', 'redemptionRate': '0.999999977923143309219456048', 'value': '3.122497309642339989054058018'}",1614053339,3.12249730964234,0.9999999779231433
185,11911359,27558672.76095785,27610183.345632344,0.0019078180157313764,3.0398307485959672,"{'block': '11911342', 'id': '0xab87f016e0d4968258a0484d8420dd473b197632ec8855f702ebe35107b561d7-100', 'redemptionRate': '0.999999977923143309219456048', 'value': '3.121981374347469959647339365'}",1614057481,3.12198137434747,0.9999999779231433
186,11911573,27482127.555080146,27550805.25624791,0.0019261732682782392,3.098314742174473,"{'block': '11911373', 'id': '0x2c586903bc4330f9f9c45c367fd3d4b41295ced40d1cd32990cd93641ba953bd-8', 'redemptionRate': '0.999999977923143309219456048', 'value': '3.121954907821772308744649521'}",1614060468,3.121954907821772,0.9999999779231433
187,11911829,27540460.094901785,27609165.77842516,0.001918597877439359,3.066240960279116,"{'block': '11911583', 'id': '0x21192f33769a44296c58416c013ccde2f8a0953cd04054cf4291715acb989a8a-265', 'redemptionRate': '0.999999985831315289591867503', 'value': '3.121753435069466571884286365'}",1614064088,3.1217534350694667,0.9999999858313153
188,11912093,27484338.17725656,27553097.271324344,0.0019367916267465548,3.0953176208981863,"{'block': '11911583', 'id': '0x21192f33769a44296c58416c013ccde2f8a0953cd04054cf4291715acb989a8a-265', 'redemptionRate': '0.999999985831315289591867503', 'value': '3.121753435069466571884286365'}",1614067262,3.1217534350694667,0.9999999858313153
189,11912417,24348031.632911067,24451710.5139876,0.001982501761104215,3.022383409856209,"{'block': '11912146', 'id': '0x74e2e1a41eac61acaf1e4ce1a6a17a8d755c6975966f92a74f4345a513c2a477-21', 'redemptionRate': '0.999999985831315289591867503', 'value': '3.121430962480859694041934511'}",1614071779,3.1214309624808596,0.9999999858313153
190,11912669,23143441.933191407,23247205.251529228,0.002051858028778137,3.1109070704097954,"{'block': '11912657', 'id': '0xdbb4e7948e75bf0fe1586aafef4c7375bc7d15ccea90132ac42738935f3668b5-222', 'redemptionRate': '0.999999985831315289591867503', 'value': '3.121116040952753363612509515'}",1614075254,3.1211160409527534,0.9999999858313153
191,11912958,22215260.643298406,22501393.399601534,0.002143531662575222,3.1979509661770216,"{'block': '11912951', 'id': '0x42a14ffce279a78fdab702292067e672456a26db15201b5a2ad06c01506d2b19-95', 'redemptionRate': '1.000000000751584745176731655', 'value': '3.121115257773981190568206116'}",1614079079,3.1211152577739814,1.0000000007515848
192,11913226,21898441.82430672,22190403.622906227,0.0021872830442127298,3.263223980624196,"{'block': '11913209', 'id': '0x524aec8f3b37fa7bfc0414c9ceebd85eaed271108beb7fa9805070f8434559fa-171', 'redemptionRate': '1.000000000751584745176731655', 'value': '3.121123041090401946580254137'}",1614082478,3.121123041090402,1.0000000007515848
193,11913461,21922367.812489327,22214367.615112204,0.0021517906334798274,3.171715223179991,"{'block': '11913209', 'id': '0x524aec8f3b37fa7bfc0414c9ceebd85eaed271108beb7fa9805070f8434559fa-171', 'redemptionRate': '1.000000000751584745176731655', 'value': '3.121123041090401946580254137'}",1614085407,3.121123041090402,1.0000000007515848
194,11913823,21830992.92636104,22123069.842015777,0.0021112771199543684,3.300559688309993,"{'block': '11913768', 'id': '0x6065f62044c52c1e82415a95000326b313f1fea85ad8a1d7b0dbe7fced54ae03-90', 'redemptionRate': '1.000000000751584745176731655', 'value': '3.121139905009233150648101237'}",1614090180,3.121139905009233,1.0000000007515848
195,11914078,21416293.277981024,21708369.22991257,0.0021117478173551156,3.3012955295937427,"{'block': '11914025', 'id': '0xa736bfca3fee2f80d2b7979a28a9b82ea23db9afe8ae859dfb53ff024f0cefef-190', 'redemptionRate': '0.999999998456384230155139779', 'value': '3.121127940395229026766909283'}",1614093679,3.1211279403952292,0.9999999984563842
196,11914286,21649485.502586115,21941640.332407862,0.002052457275522195,3.2049828713238258,"{'block': '11914273', 'id': '0x226ef9a293fb9a581cc7f8c53c30426e1d5d65490c083584dcbbac192416a7a6-169', 'redemptionRate': '0.999999998456384230155139779', 'value': '3.121113698944965498868222187'}",1614096170,3.1211136989449657,0.9999999984563842
197,11914616,21654283.909011483,21946491.306171548,0.0020452167411234125,3.2235542499448675,"{'block': '11914612', 'id': '0x0d2b58ead571bf1400738856f6686a316dcf448343d70d0809dd907ad144282b-112', 'redemptionRate': '0.999999998456384230155139779', 'value': '3.121093565422329507855459857'}",1614100210,3.1210935654223295,0.9999999984563842
198,11914978,21503938.402479317,21796194.125238076,0.0020783865352306365,3.2026117382215022,"{'block': '11914905', 'id': '0x4a55b7b3ac634181c74096076c715e48bf38c1e028ed3bbb970024a79a4c0b1e-94', 'redemptionRate': '0.999999998456384230155139779', 'value': '3.121076216683475632141343995'}",1614104750,3.1210762166834756,0.9999999984563842
199,11915214,21483761.402479317,21776061.73535443,0.0020786880089833015,3.1696436272381625,"{'block': '11915180', 'id': '0x8715867a853f97c0c39ae49fa929a044006608ebb350552f4cd579ffc235ea5d-102', 'redemptionRate': '0.999999998836882983587498131', 'value': '3.121061730329501375169039128'}",1614107764,3.1210617303295014,0.999999998836883
200,11915592,21453124.306958035,21745479.71882367,0.002122179398768866,3.0984023190417345,"{'block': '11915458', 'id': '0xe8b93a687ad52ae0d33ff9a1ecf3894e9af9f1c6ab4bc2ad7ad1cb681c5471d1-132', 'redemptionRate': '0.999999998836882983587498131', 'value': '3.121048552876483703862980453'}",1614112919,3.1210485528764838,0.999999998836883
201,11915690,21469099.396174107,21761496.81947259,0.002120974246685137,3.2159415791541432,"{'block': '11915458', 'id': '0xe8b93a687ad52ae0d33ff9a1ecf3894e9af9f1c6ab4bc2ad7ad1cb681c5471d1-132', 'redemptionRate': '0.999999998836882983587498131', 'value': '3.121048552876483703862980453'}",1614114234,3.1210485528764838,0.999999998836883
202,11916005,21530280.012381334,21822721.074272733,0.0020675656843174785,3.181948415274745,"{'block': '11915721', 'id': '0x2255828281640b8bb687d30230f540dc495e807148f69263ab56e104adb95602-195', 'redemptionRate': '0.999999998836882983587498131', 'value': '3.121035622327908614651533478'}",1614118142,3.1210356223279088,0.999999998836883
203,11916411,21551894.480930887,21844406.568061505,0.0020622567831811833,3.194114044037726,"{'block': '11916264', 'id': '0x76f6ec7785fea771bd01b1d5b8e48959580b028b82b6528f25159f54190c06f4-176', 'redemptionRate': '0.999999982470879407782617962', 'value': '3.120916659185009904409635915'}",1614123807,3.12091665918501,0.9999999824708794
204,11916586,21587327.400257897,21879891.247716617,0.00206264289283741,3.2207899089554752,"{'block': '11916519', 'id': '0xf7ccccebf5c9150efddac67701d2e4a7ab0ec4bc07c1dfc7e7f205b03ee54205-279', 'redemptionRate': '0.999999982470879407782617962', 'value': '3.120716055338599122688795644'}",1614126172,3.1207160553385993,0.9999999824708794
205,11916836,21531093.83844084,21823680.23923652,0.002060974734990675,3.2078056719660677,"{'block': '11916795', 'id': '0xf3a39facbfebfae6fa1de1ecf850ea2cb89bd314e65179b2e323080df7b93800-249', 'redemptionRate': '0.999999982470879407782617962', 'value': '3.120522630080572985755285724'}",1614129501,3.120522630080573,0.9999999824708794
206,11917015,22447341.83844084,22739984.305992626,0.0020535688035347344,3.1962787043971685,"{'block': '11916795', 'id': '0xf3a39facbfebfae6fa1de1ecf850ea2cb89bd314e65179b2e323080df7b93800-249', 'redemptionRate': '0.999999982470879407782617962', 'value': '3.120522630080572985755285724'}",1614132053,3.120522630080573,0.9999999824708794
207,11917308,25220124.951182425,25512821.381587822,0.0020134862957120014,3.2658177098862127,"{'block': '11917296', 'id': '0xedc1acc9564034fbc0772a1b8f995c5eba8a974f20520f2a63803446f86d4b2e-70', 'redemptionRate': '0.999999953650143223712853961', 'value': '3.120104404610278577790864612'}",1614135779,3.1201044046102786,0.9999999536501433
208,11917657,25271594.470182426,25564355.535447776,0.00199452339308991,3.2634591210076414,"{'block': '11917638', 'id': '0x323c13098ca49285ff3b1db831d9c9c7b324a8d9b2644b6d17abf34c96c97c0d-191', 'redemptionRate': '0.999999953650143223712853961', 'value': '3.11949143592830386244280937'}",1614140015,3.1194914359283037,0.9999999536501433
209,11917857,25475589.970296737,25768386.597221896,0.0019875506429388448,3.2520502374829667,"{'block': '11917638', 'id': '0x323c13098ca49285ff3b1db831d9c9c7b324a8d9b2644b6d17abf34c96c97c0d-191', 'redemptionRate': '0.999999953650143223712853961', 'value': '3.11949143592830386244280937'}",1614142806,3.1194914359283037,0.9999999536501433
210,11918185,25514489.970296737,25807367.288702816,0.001993171106158844,3.283171377775909,"{'block': '11918163', 'id': '0x69af58a6e9046837212bd1787d9c9ffbab2b52108e16919b03ef8b35cab8577c-144', 'redemptionRate': '0.999999953650143223712853961', 'value': '3.118459826683165974559297241'}",1614147294,3.118459826683166,0.9999999536501433
211,11918398,25516322.970296737,25809247.46458926,0.001992492758455119,3.248154797799926,"{'block': '11918373', 'id': '0xaa58f5088c17a628fddd879dff32686a04a61c042be39affeed1c8a2ede2ab7f-171', 'redemptionRate': '0.999999959087927813336206556', 'value': '3.118026525360263946506564592'}",1614150307,3.118026525360264,0.9999999590879278
212,11918656,25796272.970296737,26089258.031231925,0.002003800951224993,3.2965252558848968,"{'block': '11918417', 'id': '0x738ac5041a416391d4baa19e93a2a118595f407c001df37ec512146cb49ce2ed-218', 'redemptionRate': '0.999999959087927813336206556', 'value': '3.117949221971638059693318311'}",1614154162,3.1179492219716383,0.9999999590879278
213,11918909,26138872.970296737,26431917.14830404,0.0019837480524984383,3.263535508542289,"{'block': '11918659', 'id': '0x3a4ed734ea98938398355e30281afae76d6c216fc13d0e98cdc6d5f6af14672b-196', 'redemptionRate': '0.999999959087927813336206556', 'value': '3.117489523257518567200543379'}",1614157547,3.1174895232575186,0.9999999590879278
214,11919155,26230707.89380598,26523811.81979874,0.001970029049784808,3.3185831622471342,"{'block': '11918930', 'id': '0xf92daa1b2e38ffc62ece6421d3d8dab2b3d990e5fe69a63f4caa1731816ae02d-39', 'redemptionRate': '0.999999959087927813336206556', 'value': '3.117027979457918029867625921'}",1614160807,3.117027979457918,0.9999999590879278
215,11919458,26533964.545973454,26826967.912824728,0.001953690510008199,3.2947313933195352,"{'block': '11919203', 'id': '0xcada838ca62a0f2c94bea6b397a50870f25600fcbbb36fb03762df265c16023b-255', 'redemptionRate': '0.999999959087927813336206556', 'value': '3.116572496739791547229320815'}",1614165012,3.1165724967397916,0.9999999590879278
216,11919732,26697903.650199894,26991130.37343384,0.001957481968456597,3.3011253626367894,"{'block': '11919704', 'id': '0xfd1529bf5e95c78fd7e7a5a172b6024d6bfaa7ec51f4daa8a596c34b4651b06d-100', 'redemptionRate': '0.999999943448741839096827246', 'value': '3.115581813592399514978891904'}",1614168429,3.1155818135923994,0.9999999434487419
217,11920015,27058779.650199894,27352068.494734272,0.0019182020941079284,3.236297235881932,"{'block': '11919748', 'id': '0x614b2b417a9fa837ceae5965242da579d266889c6086aab296d303f352262ea9-48', 'redemptionRate': '0.999999943448741839096827246', 'value': '3.115477334628923795640548742'}",1614172161,3.115477334628924,0.9999999434487419
218,11920249,27158779.650199894,27452119.57781401,0.0019237999097998307,3.181409711086464,"{'block': '11920026', 'id': '0xfff02084cdb52a617f4cb9063021bbf039a86731e1089985191bd02d7cfed705-162', 'redemptionRate': '0.999999943448741839096827246', 'value': '3.114830101235545511485279498'}",1614175261,3.1148301012355457,0.9999999434487419
219,11920625,28352596.7799669,28646004.088009663,0.0019314660774077095,3.1296207052484557,"{'block': '11920578', 'id': '0x5ec5bb753dbca65c05b9235f746fab7205e4c88e21db2a448421bdc8243eb653-76', 'redemptionRate': '0.999999943448741839096827246', 'value': '3.113576887330037490867339477'}",1614180000,3.1135768873300376,0.9999999434487419
220,11920819,30698049.81456663,30991515.760962658,0.0019571426586199705,3.1712253501044176,"{'block': '11920625', 'id': '0xe9ac7ec26966bcd7005954d4ac9e4a27d0f616c1567e60ee314a4b8d49c2c606-232', 'redemptionRate': '0.999999968845285479703185165', 'value': '3.113469482398426698820769217'}",1614182985,3.113469482398427,0.9999999688452855
221,11921053,30769051.81456663,31062596.154419612,0.001953414267253628,3.2351961816924564,"{'block': '11920819', 'id': '0xded02ce430851a07f23d4b56d9f8d7d1b237809687cbfd14cb869221ee0b9b8c-149', 'redemptionRate': '0.999999968845285479703185165', 'value': '3.113179953086896346276591395'}",1614186147,3.113179953086896,0.9999999688452855
222,11921377,31300737.94237701,31594360.287606258,0.0019380380160626848,3.1919512265972005,"{'block': '11921349', 'id': '0xd3a03aef10bf42313b21951b33f6e9a7cf12adb92b9a484d73188aa13b1015e7-65', 'redemptionRate': '0.999999968845285479703185165', 'value': '3.112480441127358234499771581'}",1614190527,3.1124804411273583,0.9999999688452855
223,11921736,31295365.179104894,31589055.334662214,0.001939867079685434,3.1488329560073796,"{'block': '11921635', 'id': '0x66a59897b77da4e79ebac1ffd1b1047bf6856cf5f350f745fee02c74cb844fd1-206', 'redemptionRate': '0.999999968845285479703185165', 'value': '3.112131083442204538021936852'}",1614195215,3.1121310834422045,0.9999999688452855
224,11921885,31285203.812465195,31578930.466508087,0.001954275323722548,3.1722207201162576,"{'block': '11921736', 'id': '0x497151c8aa3bdb766063f2c77f6feb5bf26f28905bbba1ee9734e781ac47c680-206', 'redemptionRate': '0.999999977434737733098782846', 'value': '3.111993988476384880225995221'}",1614197270,3.1119939884763848,0.9999999774347378
225,11922131,32261205.171621013,32555031.217646293,0.001961673738735497,3.121095410823803,"{'block': '11921897', 'id': '0x34eaf7fcb10a95de08339f7bd028cca4feae8818ba66936fbf348f4ea2481e9b-139', 'redemptionRate': '0.999999977434737733098782846', 'value': '3.11183943157668422551894444'}",1614200611,3.1118394315766844,0.9999999774347378
226,11922399,31290574.165171016,31584459.95489025,0.0019796979917694277,3.120726269202261,"{'block': '11922160', 'id': '0x3bfa23ed9756b295e63bca834dbfcee8ab5359be98827e774331b7a05c49b446-127', 'redemptionRate': '0.999999977434737733098782846', 'value': '3.111588617724958994964740892'}",1614204360,3.111588617724959,0.9999999774347378
